PrescriberID,qAddress,Orders,PlantDate,Plan,Age,latitude,longitude
95165,1100 Divisadero St,7,19-08-2014 00:00,2014,3,37.7802202,-122.4387331
46071,,1,12-12-2001 00:00,2001,16,,
5203,773 Divisadero St,1,29-10-2011 00:00,2011,6,37.77650179,-122.4382179
103853,1507 Polk St,2,01-11-2009 00:00,2009,8,37.79077135,-122.4208109
45895,,15,06-12-2001 00:00,2001,16,,
87987,300x Jones St,5,23-04-2015 15:33,2015,2,37.78436409,-122.4126065
23950,2400X Sacramento St,6,15-10-2014 00:00,2014,3,37.7900462,-122.4328887
48329,,139,17-07-2002 00:00,2002,15,,
91354,2131 Leavenworth St,1,07-10-2015 00:00,2015,2,37.80074225,-122.4177606
29157,450 Jones St,3,13-06-2015 00:00,2015,2,37.78555736,-122.412837
83680,300X Jones St,4,23-04-2015 15:26,2015,2,37.78430851,-122.4125931
5248,1135 Divisadero St,1,16-03-2001 00:00,2001,16,37.78000977,-122.4389232
48123,,291,17-07-2002 00:00,2002,15,,
45919,,65,06-12-2001 00:00,2001,16,,
44878,,151,25-04-2001 00:00,2001,16,,
44214,2296 Vallejo St,1,02-01-2001 00:00,2001,16,37.79531629,-122.434932
112539,426 Broadway,1,12-08-2016 11:10,2016,1,37.79824463,-122.4044127
92077,1151 Sutter St,1,24-03-2015 00:00,2015,2,37.78777184,-122.4194507
46001,,169,06-12-2001 00:00,2001,16,,
26164,1801 Lombard St,3,14-01-2016 00:00,2016,1,37.80033017,-122.4313775
29127,346 Leavenworth St,1,13-06-2015 00:00,2015,2,37.78430966,-122.4142686
110082,3028 Laguna St,1,30-03-2015 00:00,2015,2,37.79934463,-122.4308036
9500,915 Golden Gate Ave,4,15-12-2005 00:00,2005,12,37.78033196,-122.425387
46008,,194,06-12-2001 00:00,2001,16,,
94965,3098 Pacific Ave,3,25-10-2010 00:00,2010,7,37.79196842,-122.446146
48112,,278,17-07-2002 00:00,2002,15,,
103957,2465 Washington St,1,01-08-2013 00:00,2013,4,37.79158923,-122.4338658
46717,,2,24-04-2002 00:00,2002,15,,
13055,570 Lombard St,1,24-03-2016 08:41,2016,1,37.80314577,-122.4109612
44854,,35,25-04-2001 00:00,2001,16,,
87392,3322 Fillmore St,2,24-01-2015 00:00,2015,2,37.80028131,-122.436062
48171,,64,17-07-2002 00:00,2002,15,,
103795,1215 Polk St,1,01-11-2009 00:00,2009,8,37.78799059,-122.4202426
9451,800X Golden Gate Ave,7,15-12-2005 00:00,2005,12,37.78061251,-122.4244788
52146,145 Hawes St,1,31-10-2005 00:00,2005,12,,
48274,,84,17-07-2002 00:00,2002,15,,
48326,,136,17-07-2002 00:00,2002,15,,
63514,1937 Golden Gate Ave,1,11-12-2012 00:00,2012,5,37.77813248,-122.4425748
11065,1725 Hyde St,1,18-04-2013 00:00,2013,4,37.7967714,-122.4186406
13452,2X Market St,20,28-10-2005 00:00,2005,12,37.79379334,-122.3958229
45023,,96,25-04-2001 00:00,2001,16,,
29092,44 Ellis St,1,19-11-2005 00:00,2005,12,37.78570546,-122.4067204
45965,,158,06-12-2001 00:00,2001,16,,
44535,,34,29-04-2001 00:00,2001,16,,
46073,,2,12-12-2001 00:00,2001,16,,
48074,,240,17-07-2002 00:00,2002,15,,
45970,,224,06-12-2001 00:00,2001,16,,
30510,2774 Green St,1,13-10-2016 00:00,2016,1,37.79501301,-122.4448028
48189,,43,17-07-2002 00:00,2002,15,,
44930,,173,25-04-2001 00:00,2001,16,,
48091,,201,17-07-2002 00:00,2002,15,,
28761,1999 Van Ness Ave,6,06-05-2002 00:00,2002,15,37.7932433,-122.4230757
13043,526 Lombard St,1,21-01-2016 11:51,2016,1,37.80322931,-122.4102487
46054,,184,06-12-2001 00:00,2001,16,,
44594,,122,29-04-2001 00:00,2001,16,,
46722,,1,24-04-2002 00:00,2002,15,,
4717,1000X Columbus Ave,4,19-08-2006 00:00,2006,11,37.80412095,-122.415707
96370,168 Cervantes Blvd,2,09-08-2011 00:00,2011,6,37.80471798,-122.4402724
23425,1999 Van Ness Ave,2,06-05-2002 00:00,2002,15,37.79354139,-122.4231444
44910,,193,25-04-2001 00:00,2001,16,,
23727,800X Webster St,2,21-04-2008 00:00,2008,9,37.77820727,-122.4298931
4690,759 Columbus Ave,1,18-02-2016 00:00,2016,1,37.80167221,-122.4123289
42634,1651 Union St,2,22-06-2016 14:52,2016,1,37.79816069,-122.4265364
29121,500 Leavenworth St,1,19-11-2005 00:00,2005,12,37.78574361,-122.4145654
17834,2005 Pine St,1,21-03-2007 00:00,2007,10,37.78843717,-122.4292838
44973,,45,25-04-2001 00:00,2001,16,,
48086,,196,17-07-2002 00:00,2002,15,,
48101,,210,17-07-2002 00:00,2002,15,,
29152,300X Jones St,3,19-11-2005 00:00,2005,12,37.7842411,-122.4125871
29128,346 Leavenworth St,2,13-06-2015 00:00,2015,2,37.78435677,-122.4142897
45004,,116,25-04-2001 00:00,2001,16,,
44536,,33,29-04-2001 00:00,2001,16,,
113747,840X Broadway,4,29-06-2016 00:00,2016,1,37.79741283,-122.4109354
44577,,131,29-04-2001 00:00,2001,16,,
103875,106X Austin St,2,01-11-2009 00:00,2009,8,37.78916498,-122.4206502
110596,624 Taylor St,5,12-05-2015 00:00,2015,2,37.78826617,-122.4117053
87726,2238X Van Ness Ave,4,25-01-2008 00:00,2008,9,37.7962695,-122.4235053
11112,2028 Hyde St,1,29-06-2012 00:00,2012,5,37.79975778,-122.4190833
14065,1390 Market St,8,26-04-2002 00:00,2002,15,37.77708156,-122.4169999
44574,,138,29-04-2001 00:00,2001,16,,
48152,,262,17-07-2002 00:00,2002,15,,
97735,1150 Francisco St,13,22-06-2016 14:46,2016,1,37.80333331,-122.4245045
71898,455 Hyde St,1,07-07-2015 00:00,2015,2,37.78513229,-122.4163096
33662,453 Linden St,1,11-10-2016 00:00,2016,1,37.77606742,-122.4253888
19247,719 Scott St,1,06-10-2012 00:00,2012,5,37.77686352,-122.4365329
7094,1948 Fell St,1,05-02-2016 07:16,2016,1,37.77255498,-122.4499669
44839,,13,25-04-2001 00:00,2001,16,,
46020,,217,06-12-2001 00:00,2001,16,,
92750,2049 Grove St,4,02-10-2009 00:00,2009,8,37.77432749,-122.4500699
108165,1501X Filbert St,3,26-11-2014 00:00,2014,3,37.79937861,-122.424532
45997,,115,06-12-2001 00:00,2001,16,,
44662,,44,29-04-2001 00:00,2001,16,,
28805,401X Masonic Ave,5,28-03-2005 00:00,2005,12,37.77699495,-122.4468156
18881,2323 Sacramento St,1,26-02-2009 00:00,2009,8,37.79006106,-122.4316101
48234,,18,17-07-2002 00:00,2002,15,,
58810,3199 Fillmore St,1,02-01-2015 00:00,2015,2,37.79879687,-122.4359202
44590,,118,29-04-2001 00:00,2001,16,,
5904,1256 Eddy St,1,15-12-2005 00:00,2005,12,37.78201669,-122.428268
4667,600X Columbus Ave,2,03-10-2012 00:00,2012,5,37.80058789,-122.4106002
44634,,162,29-04-2001 00:00,2001,16,,
7059,1516 Fell St,1,30-06-2011 00:00,2011,6,37.77346365,-122.4429254
27496,401X Masonic Ave,1,13-04-2005 00:00,2005,12,37.77728863,-122.4468733
84828,2680 Post St,2,23-04-2011 00:00,2011,6,37.78362314,-122.4457135
9706,500X Gough St,1,12-02-2005 00:00,2005,12,37.77804756,-122.4231225
45003,,115,25-04-2001 00:00,2001,16,,
11072,1760 Hyde St,1,23-03-2016 14:28,2016,1,37.79715261,-122.4185607
23328,1142 Van Ness Ave,1,01-12-2003 00:00,2003,14,37.786288,-122.4213237
48251,,115,17-07-2002 00:00,2002,15,,
103761,106X Austin St,3,01-11-2009 00:00,2009,8,37.78915976,-122.4207084
103073,251 Broadway,12,11-12-2014 00:00,2014,3,37.79847679,-122.4012687
13040,515-519 Lombard St,3,06-01-2016 07:26,2016,1,37.80315715,-122.4099748
48207,,50,17-07-2002 00:00,2002,15,,
46053,,185,06-12-2001 00:00,2001,16,,
28722,1881 Bush St,3,02-01-2003 00:00,2003,14,37.78759201,-122.4282988
17981,2583 Pine St,1,28-01-2014 00:00,2014,3,37.78727967,-122.4384089
29104,790 Ellis St,6,13-06-2015 00:00,2015,2,37.78413557,-122.4191341
13008,373 Lombard St,2,27-10-2015 10:06,2015,2,37.80341897,-122.4076887
45018,,90,25-04-2001 00:00,2001,16,,
48068,,234,17-07-2002 00:00,2002,15,,
44992,,81,25-04-2001 00:00,2001,16,,
23470,2340 Van Ness Ave,1,18-04-2008 00:00,2008,9,37.79715848,-122.4235172
1662,1400X Fell St,3,09-03-2006 00:00,2006,11,37.77363024,-122.4415894
103825,1000 Polk St,3,01-11-2009 00:00,2009,8,37.78612904,-122.4196922
114581,1501 Beach St,2,29-12-2015 00:00,2015,2,37.80486871,-122.433987
7065,1588 Fell St,1,16-06-2014 00:00,2014,3,37.77332968,-122.4439578
61988,3242 Octavia St,1,24-01-2015 00:00,2015,2,37.80224335,-122.4297007
87391,3322 Fillmore St,1,24-01-2015 00:00,2015,2,37.80024767,-122.4360533
44986,,58,25-04-2001 00:00,2001,16,,
21646,1660 Sutter St,1,25-09-2015 14:13,2015,2,37.78689036,-122.427594
48693,722 Broderick St,1,25-08-2003 00:00,2003,14,37.77732541,-122.4398993
87724,2238X Van Ness Ave,2,18-04-2008 00:00,2008,9,37.79610995,-122.4234715
44600,,128,29-04-2001 00:00,2001,16,,
97136,2929 Washington St,1,10-11-2015 00:00,2015,2,37.79060709,-122.4415844
85477,1711 Hyde St,2,10-02-2011 00:00,2011,6,37.79663224,-122.4186207
31341,430 Hayes St,2,29-12-2014 00:00,2014,3,37.77686793,-122.4236996
55965,2740 Polk St,1,24-01-2015 00:00,2015,2,37.80211024,-122.4229248
97108,1472 Pacific Ave,1,12-10-2011 00:00,2011,6,37.79537233,-122.4193969
44611,,168,29-04-2001 00:00,2001,16,,
110156,1041 Broadway,2,25-03-2015 00:00,2015,2,37.79683937,-122.4142918
96373,1315 Taylor St,1,17-11-2011 00:00,2011,6,37.79463592,-122.4131415
48350,,151,17-07-2002 00:00,2002,15,,
117018,168 Hyde St,2,17-05-2016 00:00,2016,1,37.78231854,-122.4155473
2196,1100 Broderick St,2,18-05-2016 00:00,2016,1,37.78053744,-122.4405407
7949,1701 Franklin St,3,01-06-2014 00:00,2014,3,37.79032303,-122.4240782
45963,,160,06-12-2001 00:00,2001,16,,
13451,2X Market St,18,28-10-2005 00:00,2005,12,37.79386925,-122.3957372
14500,401X Masonic Ave,7,28-03-2005 00:00,2005,12,37.77688441,-122.4467894
45307,561 Baker St,1,25-12-2005 00:00,2005,12,37.7762872,-122.4415936
46294,,17,31-01-2002 00:00,2002,15,,
28297,886 Fell St,1,08-10-2003 00:00,2003,14,37.77478702,-122.4324418
42639,1651 Union St,9,18-06-2014 00:00,2014,3,37.79824528,-122.4258839
83606,59X Jones St,1,22-09-2014 00:00,2014,3,37.78189343,-122.4122643
48290,,100,17-07-2002 00:00,2002,15,,
45978,,129,06-12-2001 00:00,2001,16,,
106875,3200X Clay St,1,22-07-2014 00:00,2014,3,37.78927929,-122.4460125
44844,,1,25-04-2001 00:00,2001,16,,
28759,1999 Van Ness Ave,4,06-05-2002 00:00,2002,15,37.79341801,-122.4231169
94826,2195 Green St,1,09-11-2010 00:00,2010,7,37.79612579,-122.4350958
106911,3536 Jackson St,2,23-10-2014 00:00,2014,3,37.79018575,-122.4530823
14029,1234 Market St,1,28-10-2005 00:00,2005,12,37.77832149,-122.4154311
45888,,181,06-12-2001 00:00,2001,16,,
93401,2101 Turk Blvd,3,09-12-2008 00:00,2008,9,37.77891965,-122.4438857
52112,435 Hayes St,1,26-10-2005 00:00,2005,12,37.77673526,-122.4236601
45915,,61,06-12-2001 00:00,2001,16,,
13440,2X Market St,8,01-01-2010 00:00,2010,7,37.79424608,-122.3953564
44599,,127,29-04-2001 00:00,2001,16,,
44996,,108,25-04-2001 00:00,2001,16,,
28076,915 Columbus Ave,3,13-02-2003 00:00,2003,14,37.80296109,-122.4141785
112118,1816 Lyon St,1,13-07-2015 00:00,2015,2,37.78802262,-122.4454381
45957,,166,06-12-2001 00:00,2001,16,,
29118,611 Ellis St,1,19-11-2005 00:00,2005,12,37.78434503,-122.4163646
88234,301 Lyon St,2,08-07-2008 00:00,2008,9,37.77359783,-122.4426943
44969,,71,25-04-2001 00:00,2001,16,,
30870,1922 Pierce St,1,02-10-2013 00:00,2013,4,37.78797114,-122.4369327
26449,1096 Eddy St,1,19-03-2004 00:00,2004,13,37.78233227,-122.4258081
44695,,79,29-04-2001 00:00,2001,16,,
88774,2580 Broadway,1,12-02-2016 00:00,2016,1,37.79374787,-122.4396558
61837,1945 Washington St,4,22-07-2014 00:00,2014,3,37.79268272,-122.4253197
44621,,175,29-04-2001 00:00,2001,16,,
13090,724 Lombard St,1,26-02-2004 00:00,2004,13,37.80284568,-122.4134449
52360,645 Hyde St,2,14-12-2005 00:00,2005,12,37.786851,-122.4166475
46002,,138,06-12-2001 00:00,2001,16,,
29099,790 Ellis St,1,19-11-2005 00:00,2005,12,37.7841934,-122.4186161
49887,1400 Filbert St,2,16-07-2009 00:00,2009,8,37.79973175,-122.4227612
51020,,1,08-07-2004 00:00,2004,13,,
45021,,94,25-04-2001 00:00,2001,16,,
44655,,75,29-04-2001 00:00,2001,16,,
44990,,51,25-04-2001 00:00,2001,16,,
113768,2580 Broadway,2,12-02-2016 00:00,2016,1,37.79377735,-122.4396593
87735,3200X Van Ness Ave,7,10-05-2008 00:00,2008,9,37.8056162,-122.4253874
28041,1500 The Embarcadero,9,05-02-2001 00:00,2001,16,37.80443091,-122.4027359
13034,490 Lombard St,1,16-03-2016 14:07,2016,1,37.80332381,-122.4094691
103827,1000 Polk St,1,01-11-2009 00:00,2009,8,37.78605584,-122.4196823
68131,1512 Broderick St,1,09-12-2014 00:00,2014,3,37.7842614,-122.4413097
48284,,107,17-07-2002 00:00,2002,15,,
45818,2260 Jackson St,1,24-01-2015 00:00,2015,2,37.79283517,-122.4321859
120642,795 Sutter St,2,18-08-2016 00:00,2016,1,37.78856475,-122.413197
48169,,62,17-07-2002 00:00,2002,15,,
103818,1100 Polk St,2,01-11-2009 00:00,2009,8,37.78706475,-122.4198785
53051,1024 Pacific Ave,3,01-08-2008 00:00,2008,9,37.79626619,-122.4123058
44556,,19,29-04-2001 00:00,2001,16,,
46026,,204,06-12-2001 00:00,2001,16,,
10684,1161 Hayes St,1,04-05-2010 00:00,2010,7,37.77522821,-122.4354912
115533,100X Hayes St,3,08-02-2016 00:00,2016,1,37.77753639,-122.4183666
103876,106X Austin St,1,01-11-2009 00:00,2009,8,37.78917021,-122.4206033
112530,435 Broadway,1,24-03-2016 07:26,2016,1,37.79804343,-122.4045839
108984,2468 Greenwich St,2,20-01-2015 00:00,2015,2,37.7984571,-122.4402928
66829,142 Beaumont Ave,1,03-08-2016 00:00,2016,1,37.77907884,-122.4545408
26432,1450 Divisadero St,4,01-01-2010 00:00,2010,7,37.782838,-122.4392705
18868,2245 Sacramento St,2,27-12-2014 12:05,2014,3,37.79027049,-122.4299598
22735,1560 Turk St,7,19-01-2001 00:00,2001,16,37.78020206,-122.4350423
46542,1359 Sacramento St,1,20-05-2015 00:00,2015,2,37.79219072,-122.4152079
94109,311X Hayes St,3,09-06-2010 00:00,2010,7,37.77699098,-122.4215626
13296,2770 Lombard St,1,08-01-2016 00:00,2016,1,37.79866135,-122.4463986
46048,,219,06-12-2001 00:00,2001,16,,
117250,2474 Broadway,1,13-09-2016 00:00,2016,1,37.79398895,-122.4378122
44963,,76,25-04-2001 00:00,2001,16,,
103779,1245 Polk St,1,01-11-2009 00:00,2009,8,37.78846864,-122.4203491
23897,1581 Webster St,4,30-03-2006 00:00,2006,11,37.78487131,-122.4314504
2223,1200X Broderick St,6,03-05-2002 00:00,2002,15,37.78185725,-122.4408101
110847,2668 Vallejo St,1,27-10-2016 00:00,2016,1,37.79453244,-122.4411032
44925,,198,25-04-2001 00:00,2001,16,,
48317,,183,17-07-2002 00:00,2002,15,,
5960,1510 Eddy St,1,10-02-2002 00:00,2002,15,37.78145879,-122.4325949
34676,2000 Filbert St,2,02-06-2015 00:00,2015,2,37.79848147,-122.4326201
66494,2454 Bush St,1,02-09-2014 00:00,2014,3,37.78657124,-122.4376629
95163,998 Divisadero St,2,21-04-2016 00:00,2016,1,37.77860742,-122.4384102
1667,1400X Fell St,8,09-03-2006 00:00,2006,11,37.77353688,-122.4423671
48109,,282,17-07-2002 00:00,2002,15,,
48177,,70,17-07-2002 00:00,2002,15,,
98592,2331 Jackson St,1,11-03-2015 00:00,2015,2,37.79254626,-122.433469
44566,,1,29-04-2001 00:00,2001,16,,
106210,585X Bush St,6,06-11-2014 00:00,2014,3,37.79036145,-122.40659
13096,1475 Lombard St,1,15-03-2014 00:00,2014,3,37.80101975,-122.4259821
45767,99 Blake St,1,02-04-2002 00:00,2002,15,37.78231299,-122.4512441
23426,1999 Van Ness Ave,3,06-05-2002 00:00,2002,15,37.7934792,-122.4231194
45981,,126,06-12-2001 00:00,2001,16,,
45999,,117,06-12-2001 00:00,2001,16,,
48082,,192,17-07-2002 00:00,2002,15,,
22744,1575 Turk St,6,19-01-2001 00:00,2001,16,37.78013412,-122.434452
116025,1425 Vallejo St,2,02-05-2016 00:00,2016,1,37.79696708,-122.4208788
65883,3100X Fillmore St,1,23-04-2013 00:00,2013,4,37.79817478,-122.4356373
29119,509 Ellis St,1,19-11-2005 00:00,2005,12,37.78454558,-122.4147177
74724,1055 Pine St,3,17-11-2014 00:00,2014,3,37.79048561,-122.413117
23167,200X Van Ness Ave,1,18-04-2008 00:00,2008,9,37.77745421,-122.4195423
29781,2000X Van Ness Ave,3,12-03-2006 00:00,2006,11,37.79429427,-122.4231384
116209,3801 Sacramento St,1,30-08-2016 00:00,2016,1,37.78704199,-122.4554683
4592,100 Columbus Ave,3,23-03-2016 13:42,2016,1,37.79651063,-122.404575
5975,1550 Eddy St,4,29-03-2001 00:00,2001,16,37.78132158,-122.4336536
20180,1225 Steiner St,1,09-03-2008 00:00,2008,9,37.78090821,-122.4339841
13441,2X Market St,9,01-03-2004 00:00,2004,13,37.79416559,-122.39539
117615,345 Stockton St,3,30-06-2016 00:00,2016,1,37.78884861,-122.4069394
111999,2414 Webster St,1,04-09-2015 00:00,2015,2,37.7932695,-122.4329536
59699,3188 Washington St,1,05-01-2015 00:00,2015,2,37.79022124,-122.4457225
44687,,107,29-04-2001 00:00,2001,16,,
110906,2891 Vallejo St,2,08-05-2015 00:00,2015,2,37.79393659,-122.4447221
106948,2710 Baker St,3,02-07-2014 00:00,2014,3,37.796113,-122.445394
53176,200 Clayton St,1,02-11-2006 00:00,2006,11,37.77337867,-122.4492231
29158,450 Jones St,4,19-11-2005 00:00,2005,12,37.78561176,-122.412846
8199,1310X Fulton St,4,21-04-2011 00:00,2011,6,37.77687244,-122.4386319
11066,1711 Hyde St,1,10-02-2011 00:00,2011,6,37.79667825,-122.4186264
46718,,1,24-04-2002 00:00,2002,15,,
116159,2660 Green St,1,04-04-2016 00:00,2016,1,37.79525508,-122.442896
6169,1075 Ellis St,4,11-12-2009 00:00,2009,8,37.78340087,-122.4237503
105719,2317 Washington St,2,27-05-2015 00:00,2015,2,37.79189863,-122.4314093
17911,2321 Pine St,1,12-08-2016 10:58,2016,1,37.78784202,-122.434049
109623,451 Jackson St,2,16-04-2015 00:00,2015,2,37.79647545,-122.4027149
45890,,10,06-12-2001 00:00,2001,16,,
10658,957 Hayes St,1,14-12-2007 00:00,2007,10,37.77565073,-122.4321511
47614,1209 Houston St,4,20-05-2002 00:00,2002,15,,
29105,857 Ellis St,1,19-11-2005 00:00,2005,12,37.78384404,-122.4202722
28357,3060 Sacramento St,1,02-06-2003 00:00,2003,14,37.78872103,-122.4433084
48094,,218,17-07-2002 00:00,2002,15,,
45025,,98,25-04-2001 00:00,2001,16,,
116776,1106 Pacific Ave,3,28-04-2016 00:00,2016,1,37.79609807,-122.4136485
67295,2021 Baker St,1,13-07-2015 00:00,2015,2,37.78987337,-122.4442877
117617,345 Stockton St,5,30-06-2016 00:00,2016,1,37.78874531,-122.4069122
59145,636 Broderick St,1,07-12-2015 00:00,2015,2,37.77629059,-122.4397026
45874,,28,06-12-2001 00:00,2001,16,,
13053,551 Lombard St,1,06-01-2016 07:36,2016,1,37.80308501,-122.410576
2873,1422 California St,1,05-04-2013 00:00,2013,4,37.79103265,-122.4178421
24641,1450 Divisadero St,3,01-01-2010 00:00,2010,7,37.78276761,-122.4392546
82972,2808 Broadway,1,22-12-2015 00:00,2015,2,37.79325914,-122.4434675
111098,754 Post St,1,20-05-2015 00:00,2015,2,37.78760928,-122.4142632
111196,2317 Washington St,1,27-05-2015 00:00,2015,2,37.79189185,-122.431462
44879,,123,25-04-2001 00:00,2001,16,,
103830,999 Polk St,3,01-11-2009 00:00,2009,8,37.78550349,-122.4197589
117114,1650 Broadway,3,07-06-2016 00:00,2016,1,37.7956986,-122.4244662
45900,,20,06-12-2001 00:00,2001,16,,
64383,1727 Grant Ave,1,08-09-2014 00:00,2014,3,37.80293841,-122.4080894
103796,1201 Polk St,1,01-11-2009 00:00,2009,8,37.78792473,-122.420245
114856,1416x Bush St,3,05-07-2016 00:00,2016,1,37.7887042,-122.4207237
18943,2799X Sacramento St,1,12-04-2013 00:00,2013,4,37.78916705,-122.438741
28044,1500 The Embarcadero,12,05-02-2001 00:00,2001,16,37.80427052,-122.4025183
13439,2X Market St,7,01-01-2004 00:00,2004,13,37.79423144,-122.3953217
18041,2814 Pine St,2,18-06-2012 00:00,2012,5,37.78693526,-122.4423315
45954,,151,06-12-2001 00:00,2001,16,,
23947,2400X Sacramento St,3,15-10-2014 00:00,2014,3,37.79007205,-122.4326674
48187,,80,17-07-2002 00:00,2002,15,,
44106,1242 Vallejo St,1,18-10-2016 00:00,2016,1,37.79751842,-122.4177614
44947,,180,25-04-2001 00:00,2001,16,,
48205,,48,17-07-2002 00:00,2002,15,,
23451,2201 Van Ness Ave,1,01-11-2016 14:10,2016,1,37.79596911,-122.4236337
46034,,175,06-12-2001 00:00,2001,16,,
50780,2257 Filbert St,1,25-02-2004 00:00,2004,13,37.79784321,-122.4366207
13453,2X Market St,21,03-01-2003 00:00,2003,14,37.79381895,-122.3958541
46003,,205,06-12-2001 00:00,2001,16,,
45765,99 Blake St,2,02-04-2002 00:00,2002,15,37.78224535,-122.4512306
13445,2X Market St,13,28-10-2005 00:00,2005,12,37.79406681,-122.3954977
44897,,131,25-04-2001 00:00,2001,16,,
44912,,185,25-04-2001 00:00,2001,16,,
18997,3006 Sacramento St,1,17-01-2007 00:00,2007,10,37.78880944,-122.4426966
106674,399 Laurel St,1,08-09-2014 00:00,2014,3,37.78793331,-122.4503927
48185,,78,17-07-2002 00:00,2002,15,,
83207,1630 Greenwich St,1,02-01-2015 00:00,2015,2,37.80019359,-122.4266125
59955,580 Hayes St,1,06-04-2015 00:00,2015,2,37.77659236,-122.4258714
45977,,130,06-12-2001 00:00,2001,16,,
66970,109 Beaumont Ave,1,28-03-2016 00:00,2016,1,37.77982897,-122.4548253
2835,1201 California St,2,16-09-2015 00:00,2015,2,37.79130296,-122.4143105
23391,1500X Van Ness Ave,4,09-06-2005 00:00,2005,12,37.78984884,-122.4222232
9423,701X Golden Gate Ave,3,08-02-2011 00:00,2011,6,37.78068756,-122.4225248
105968,2878 Vallejo St,2,03-05-2016 00:00,2016,1,37.79408739,-122.4446017
111007,600X Beach St,1,15-07-2015 00:00,2015,2,37.80689292,-122.4191851
45918,,64,06-12-2001 00:00,2001,16,,
7015,1050 Fell St,2,08-03-2006 00:00,2006,11,37.77443579,-122.435253
52815,2760 Broderick St,1,10-11-2014 00:00,2014,3,37.7957603,-122.4436334
49876,0@ 14th ST Trainor St,1,30-06-2003 00:00,2003,14,,
81997,1150 Francisco St,4,04-06-2008 00:00,2008,9,37.80343341,-122.4237346
28644,1300 Webster St,6,21-04-2008 00:00,2008,9,37.78306054,-122.430902
46291,,4,31-01-2002 00:00,2002,15,,
115876,1880 Jackson St,1,01-03-2016 00:00,2016,1,37.79361312,-122.4260208
44671,,53,29-04-2001 00:00,2001,16,,
48114,,280,17-07-2002 00:00,2002,15,,
22650,1251 Turk St,4,02-01-2014 00:00,2014,3,37.78070821,-122.4299047
11110,2027 Hyde St,1,14-01-2016 00:00,2016,1,37.7996325,-122.4192221
116210,3801 Sacramento St,2,30-08-2016 00:00,2016,1,37.7870305,-122.455545
14836,1300 McAllister St,1,22-10-2008 00:00,2008,9,37.77846746,-122.4335581
44987,,59,25-04-2001 00:00,2001,16,,
9485,847 Golden Gate Ave,1,06-05-2002 00:00,2002,15,37.7804503,-122.4244593
48278,,88,17-07-2002 00:00,2002,15,,
108983,2468 Greenwich St,1,20-01-2015 00:00,2015,2,37.79846323,-122.4402356
87408,2400X Van Ness Ave,2,18-04-2008 00:00,2008,9,37.79791069,-122.4238515
23894,1581 Webster St,1,30-03-2006 00:00,2006,11,37.78523089,-122.4315304
45866,,92,06-12-2001 00:00,2001,16,,
46027,,210,06-12-2001 00:00,2001,16,,
94240,2517 Pacific Ave,2,28-06-2010 00:00,2010,7,37.79296121,-122.4373244
108147,3322 Buchanan St,2,26-11-2014 00:00,2014,3,37.80053413,-122.4327339
115529,101 Polk St,2,08-02-2016 00:00,2016,1,37.77777188,-122.418193
23953,2400X Sacramento St,8,21-06-2001 00:00,2001,16,37.79002171,-122.433097
24425,1703 Gough St,1,19-01-2001 00:00,2001,16,37.7891599,-122.4255607
48105,,215,17-07-2002 00:00,2002,15,,
107400,3176 Clay St,1,02-09-2014 00:00,2014,3,37.78936262,-122.4453259
